XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
*down: administratively down
!down: FIB overload down
^down: standby
(l): loopback
(s): spoofing
(d): Dampening Suppressed
(E): E-Trunk down
The number of interface that is UP in Physical is 629
The number of interface that is DOWN in Physical is 83
The number of interface that is UP in Protocol is 619
The number of interface that is DOWN in Protocol is 93
Interface                         IP Address/Mask      Physical   Protocol VPN 
Eth-Trunk122.625                  10.10.14.194/30      up         up       l3vpn
Eth-Trunk122.627                  10.10.14.210/30      up         up       l3vpn
Eth-Trunk122.628                  10.10.14.234/30      up         up       l3vpn
Eth-Trunk122.629                  10.10.14.214/30      up         up       l3vpn
Eth-Trunk122.630                  10.10.14.238/30      up         up       l3vpn
Eth-Trunk122.631                  10.10.14.218/30      up         up       l3vpn
Eth-Trunk122.632                  10.10.14.242/30      up         up       l3vpn
Eth-Trunk122.652                  10.193.40.1/28       up         up       l3vpn
Eth-Trunk122.653                  10.193.40.33/28      up         up       l3vpn
Eth-Trunk122.778                  10.0.3.124/26        up         up       l3vpn
Eth-Trunk122.779                  10.0.6.124/26        up         up       l3vpn
Eth-Trunk122.800                  10.193.33.2/27       up         up       l3vpn
Eth-Trunk122.801                  10.193.34.2/24       up         up       l3vpn
Eth-Trunk122.802                  10.193.33.34/29      up         up       l3vpn
Eth-Trunk122.803                  10.193.33.42/29      up         up       l3vpn
Eth-Trunk122.804                  10.193.33.50/29      up         up       l3vpn
Eth-Trunk122.805                  10.193.33.58/29      up         up       l3vpn
Eth-Trunk122.810                  10.193.41.2/24       up         up       l3vpn
Eth-Trunk122.850                  10.4.1.60/26         up         up       l3vpn
Eth-Trunk122.851                  10.4.1.124/26        up         up       l3vpn
Eth-Trunk122.901                  10.1.24.13/30        up         up       l3vpn
Eth-Trunk122.903                  10.195.16.5/29       up         up       l3vpn
Eth-Trunk122.930                  10.9.32.3/29         up         up       l3vpn
Eth-Trunk122.931                  10.193.17.1/29       up         up       l3vpn
Eth-Trunk122.933                  10.193.17.17/29      up         up       l3vpn
Eth-Trunk122.934                  10.193.17.25/29      up         up       l3vpn
Eth-Trunk122.1003                 10.193.17.99/29      up         up       l3vpn
Eth-Trunk122.1004                 10.9.192.157/27      up         up       l3vpn
Eth-Trunk122.1005                 10.9.192.121/25      up         up       l3vpn
Eth-Trunk122.1006                 10.193.17.107/29     up         up       l3vpn
Eth-Trunk122.1008                 10.193.17.115/29     up         up       l3vpn
Eth-Trunk122.1009                 10.193.17.123/29     up         up       l3vpn
Eth-Trunk122.1100                 10.120.16.97/29      up         up       l3vpn
Eth-Trunk122.1200                 10.192.0.4/29        up         up       l3vpn
Eth-Trunk122.1300                 10.209.0.81/29       up         up       l3vpn
Eth-Trunk122.1801                 unassigned           up         down     --  
Eth-Trunk122.1991                 10.120.17.41/29      up         up       l3vpn
Eth-Trunk122.1992                 10.120.17.49/29      up         up       l3vpn
Eth-Trunk122.1996                 10.120.17.25/29      up         up       l3vpn
Eth-Trunk122.1998                 10.210.0.1/28        up         up       l3vpn
Eth-Trunk122.2000                 10.193.3.60/26       up         up       l3vpn
Eth-Trunk122.2001                 10.195.2.6/30        up         up       l3vpn
Eth-Trunk122.2002                 10.195.2.10/30       up         up       l3vpn
Eth-Trunk122.2003                 10.0.8.61/26         up         up       l3vpn
Eth-Trunk122.2004                 10.0.8.253/25        up         up       l3vpn
Eth-Trunk122.2005                 10.7.11.29/27        up         up       l3vpn
Eth-Trunk122.2007                 10.0.8.77/28         up         up       l3vpn
Eth-Trunk122.2010                 10.193.3.146/28      up         up       l3vpn
Eth-Trunk122.2011                 10.193.20.66/29      up         up       l3vpn
Eth-Trunk122.2100                 10.9.192.195/29      up         up       l3vpn
Eth-Trunk122.2101                 10.9.192.203/29      up         up       l3vpn
Eth-Trunk122.2102                 10.9.192.214/29      up         up       l3vpn
Eth-Trunk122.2103                 10.9.192.217/29      up         up       l3vpn
Eth-Trunk122.2105                 10.9.192.233/29      up         up       l3vpn
Eth-Trunk122.2107                 10.9.192.249/29      up         up       l3vpn
Eth-Trunk122.2109                 10.9.193.9/29        up         up       l3vpn
Eth-Trunk122.2111                 10.9.193.25/29       up         up       l3vpn
Eth-Trunk122.2113                 10.9.193.41/29       up         up       l3vpn
Eth-Trunk122.2115                 10.9.193.57/29       up         up       l3vpn
Eth-Trunk122.2117                 10.9.193.73/29       up         up       l3vpn
Eth-Trunk122.2121                 10.9.193.129/28      up         up       l3vpn
Eth-Trunk122.2123                 10.9.193.161/28      up         up       l3vpn
Eth-Trunk122.2125                 10.9.194.161/29      up         up       l3vpn
Eth-Trunk122.2127                 10.9.194.177/29      up         up       l3vpn
Eth-Trunk122.2204                 10.9.194.41/29       up         up       l3vpn
Eth-Trunk122.2206                 10.9.194.25/29       up         up       l3vpn
Eth-Trunk122.2211                 10.9.194.133/29      up         up       l3vpn
Eth-Trunk122.2212                 10.9.194.141/29      up         up       l3vpn
Eth-Trunk122.2215                 10.9.195.5/29        up         up       l3vpn
Eth-Trunk122.2216                 10.9.195.21/29       up         up       l3vpn
Eth-Trunk122.2217                 10.9.195.37/29       up         up       l3vpn
Eth-Trunk122.2218                 10.9.195.53/29       up         up       l3vpn
Eth-Trunk122.2303                 10.9.194.221/29      up         up       l3vpn
Eth-Trunk122.2330                 10.9.195.65/26       up         up       l3vpn
Eth-Trunk122.2332                 10.9.196.1/26        up         up       l3vpn
Eth-Trunk122.2334                 10.9.196.129/26      up         up       l3vpn
Eth-Trunk122.2451                 10.9.192.173/28      up         up       l3vpn
Eth-Trunk122.2456                 10.9.192.182/29      up         up       l3vpn
Eth-Trunk122.2501                 10.195.16.133/29     up         up       l3vpn
Eth-Trunk122.2502                 10.195.16.142/29     up         up       l3vpn
Eth-Trunk122.2503                 10.0.3.50/30         up         up       l3vpn
Eth-Trunk122.2507                 10.0.3.38/30         up         up       l3vpn
Eth-Trunk122.2508                 10.0.3.46/30         up         up       l3vpn
Eth-Trunk122.2509                 10.0.3.54/30         up         up       l3vpn
Eth-Trunk122.2552                 10.193.7.28/28       up         up       l3vpn
Eth-Trunk122.2892                 10.10.0.33/27        up         up       l3vpn
Eth-Trunk122.2956                 10.2.47.234/30       up         up       l3vpn
Eth-Trunk122.2965                 10.2.47.250/30       up         up       l3vpn
Eth-Trunk122.2974                 10.2.20.242/30       up         up       l3vpn
Eth-Trunk122.2990                 10.1.0.125/25        up         up       l3vpn
Eth-Trunk122.2991                 10.1.0.253/25        up         up       l3vpn
Eth-Trunk122.3003                 10.0.6.133/29        up         up       l3vpn
Eth-Trunk122.3004                 10.0.6.141/29        up         up       l3vpn
Eth-Trunk122.3005                 10.0.6.149/29        up         up       l3vpn
Eth-Trunk122.3006                 10.0.7.197/29        up         up       l3vpn
Eth-Trunk122.3007                 10.0.6.153/29        up         up       l3vpn
Eth-Trunk122.3009                 10.0.7.189/29        up         up       l3vpn
Eth-Trunk122.3011                 10.0.7.205/29        up         up       l3vpn
Eth-Trunk122.3012                 10.0.6.173/29        up         up       l3vpn
Eth-Trunk122.3013                 10.0.6.181/29        up         up       l3vpn
Eth-Trunk122.3020                 10.1.1.93/27         up         up       l3vpn
Eth-Trunk122.3021                 10.1.1.125/27        up         up       l3vpn
Eth-Trunk122.3022                 10.1.1.253/25        up         up       l3vpn
Eth-Trunk122.3651                 10.0.7.173/28        up         up       l3vpn
Eth-Trunk122.3652                 10.0.7.181/29        up         up       l3vpn
Eth-Trunk122.3800                 10.192.20.45/28      up         up       l3vpn
Eth-Trunk122.3801                 10.192.20.61/28      up         up       l3vpn
Eth-Trunk122.3807                 10.192.21.93/29      up         up       l3vpn
Eth-Trunk122.3808                 10.192.21.101/29     up         up       l3vpn
Eth-Trunk122.3809                 10.192.20.77/28      up         up       l3vpn
Eth-Trunk122.3810                 10.192.21.29/28      up         up       l3vpn
Eth-Trunk122.3811                 10.192.21.45/28      up         up       l3vpn
Eth-Trunk122.3814                 10.192.22.149/29     up         up       l3vpn
Eth-Trunk122.3815                 10.192.32.18/29      up         up       l3vpn
Eth-Trunk122.3816                 10.192.32.26/29      up         up       l3vpn
Eth-Trunk122.3817                 10.192.21.61/28      up         up       l3vpn
Eth-Trunk122.3818                 10.192.32.34/28      up         up       l3vpn
Eth-Trunk122.3819                 10.192.32.50/28      up         up       l3vpn
Eth-Trunk122.3820                 10.192.21.213/29     up         up       l3vpn
Eth-Trunk122.3821                 10.192.21.221/29     up         up       l3vpn
Eth-Trunk122.3825                 10.192.21.225/29     up         up       l3vpn
Eth-Trunk122.3827                 10.192.20.157/28     up         up       l3vpn
Eth-Trunk122.3828                 10.192.20.173/28     up         up       l3vpn
Eth-Trunk122.3829                 10.192.21.245/29     up         up       l3vpn
Eth-Trunk122.3830                 10.192.20.93/28      up         up       l3vpn
Eth-Trunk122.3831                 10.192.20.109/28     up         up       l3vpn
Eth-Trunk122.3834                 10.192.21.109/29     up         up       l3vpn
Eth-Trunk122.3835                 10.192.21.117/29     up         up       l3vpn
Eth-Trunk122.3836                 10.192.21.125/29     up         up       l3vpn
Eth-Trunk122.3837                 10.192.20.125/28     up         up       l3vpn
Eth-Trunk122.3838                 10.192.32.66/28      up         up       l3vpn
Eth-Trunk122.3840                 10.2.21.2/28         up         up       l3vpn
Eth-Trunk122.3841                 10.2.22.2/28         up         up       l3vpn
Eth-Trunk122.3842                 10.2.22.18/28        up         up       l3vpn
Eth-Trunk122.3843                 10.192.23.2/26       up         up       l3vpn
Eth-Trunk122.3844                 10.192.23.130/25     up         up       l3vpn
Eth-Trunk122.3845                 10.192.23.77/28      up         up       l3vpn
Eth-Trunk122.3846                 10.192.32.82/29      up         up       l3vpn
Eth-Trunk122.3847                 10.192.32.90/29      up         up       l3vpn
Eth-Trunk122.3848                 10.192.32.98/29      up         up       l3vpn
Eth-Trunk122.3849                 10.192.32.106/29     up         up       l3vpn
Eth-Trunk122.3850                 10.192.20.189/28     up         up       l3vpn
Eth-Trunk122.3851                 10.192.20.205/28     up         up       l3vpn
Eth-Trunk122.3856                 10.192.22.29/29      up         up       l3vpn
Eth-Trunk122.3857                 10.192.22.37/29      up         up       l3vpn
Eth-Trunk122.3860                 10.192.21.133/29     up         up       l3vpn
Eth-Trunk122.3864                 10.192.21.141/29     up         up       l3vpn
